Tweet ID,Date,Positive Sentiments,Neutral Sentiments,Negative Sentiments
20442930,10/14/18 13:00,0.216666667,0,0
22374174,10/14/18 12:56,0,0,0
17532393,10/14/18 12:56,0,0,0
3935154977,10/14/18 12:55,0,0,0
46463494,10/14/18 12:54,0,0,0
277792122,10/14/18 12:53,0,0,-0.0625
277792122,10/14/18 12:53,0,0,-0.145
277792122,10/14/18 12:51,0,0,-0.145
277792122,10/14/18 12:51,0,0,-0.0625
24036264,10/14/18 12:51,0,0,0
277792122,10/14/18 12:50,0,0,-0.145
277792122,10/14/18 12:50,0,0,-0.0625
8.18326E+17,10/14/18 12:48,0,0,-0.166666667
7.77545E+17,10/14/18 12:44,0,0,-0.166666667
8.09799E+17,10/14/18 12:43,0,0,-0.166666667
290824795,10/14/18 12:42,0,0,0
4875279137,10/14/18 12:37,0.05,0,0
411904780,10/14/18 12:23,0.4,0,0
8.69135E+17,10/14/18 12:14,0.318181818,0,0
8.17747E+17,10/14/18 12:10,0.144444444,0,0
78051083,10/14/18 12:08,0.25,0,0
9.88096E+17,10/14/18 12:08,0,0,-0.05
992174900,10/14/18 12:05,0,0,0
223805363,10/14/18 12:05,0,0,0
1.04503E+18,10/14/18 12:05,0,0,0
16973333,10/14/18 12:05,0.25,0,0
741543162,10/14/18 12:04,0.45,0,0
15115280,10/14/18 12:02,0,0,0
2264059845,10/14/18 12:00,0,0,0
17498747,10/14/18 12:00,0,0,0
2461887810,10/14/18 11:58,0.25,0,0
20817529,10/14/18 11:55,0,0,0
15864446,10/14/18 11:53,0,0,0
458697809,10/14/18 11:52,0,0,-0.0325
87957969,10/14/18 11:51,0,0,0
1.02171E+18,10/14/18 11:47,0.25,0,0
537837123,10/14/18 11:45,0,0,0
33658135,10/14/18 11:44,0,0,0
7.80454E+17,10/14/18 11:41,0,0,0
2213815810,10/14/18 11:40,0.25,0,0
8.44525E+17,10/14/18 11:38,0,0,0
36932234,10/14/18 11:35,0,0,0
2946543746,10/14/18 11:33,0,0,0
91734908,10/14/18 11:32,0,0,-0.3
2841714842,10/14/18 11:30,0,0,0
8.5606E+17,10/14/18 11:22,0,0,0
1642205263,10/14/18 11:21,0.25,0,0
2804431437,10/14/18 11:20,0,0,0
1.02171E+18,10/14/18 11:18,0,0,0
8474072,10/14/18 11:17,0,0,0
1.02403E+18,10/14/18 11:16,0,0,0
8.26284E+17,10/14/18 11:15,0,0,0
93415200,10/14/18 11:12,0,0,0
9.97212E+17,10/14/18 11:11,0,0,0
420067396,10/14/18 11:10,0,0,0
9.0119E+17,10/14/18 11:09,0,0,0
16973333,10/14/18 11:04,0.25,0,0
23489273,10/14/18 11:03,0,0,0
2195534536,10/14/18 10:59,0,0,0
9.10222E+17,10/14/18 10:54,0,0,-0.05
9.77584E+17,10/14/18 10:48,0,0,-0.1
21399972,10/14/18 10:46,0,0,0
19077091,10/14/18 10:37,0,0,-0.166666667
7980812,10/14/18 10:32,0,0,0
1140318085,10/14/18 10:28,0,0,-0.166666667
9.78194E+17,10/14/18 10:25,0,0,-0.3
2160560816,10/14/18 10:06,0,0,0
498267607,10/14/18 10:03,0.1,0,0
22366443,10/14/18 9:59,0,0,0
1887375954,10/14/18 9:55,0,0,0
1.03057E+18,10/14/18 9:53,0,0,0
1004022175,10/14/18 9:52,0,0,0
445996563,10/14/18 9:52,0.2,0,0
1.02171E+18,10/14/18 9:51,0,0,0
2614850748,10/14/18 9:50,0,0,0
23981591,10/14/18 9:49,0.145454545,0,0
4828135470,10/14/18 9:49,0,0,-0.166666667
9.00437E+17,10/14/18 9:46,0,0,0
7.05332E+17,10/14/18 9:46,0,0,0
9.63424E+17,10/14/18 9:32,0,0,0
1695716533,10/14/18 9:30,0,0,0
8.19752E+17,10/14/18 9:27,0,0,0
361236973,10/14/18 9:24,0,0,0
110852856,10/14/18 9:16,0.25,0,0
21474190,10/14/18 9:15,0.2,0,0
110852856,10/14/18 9:15,0,0,0
480807201,10/14/18 9:09,0.3,0,0
19063323,10/14/18 9:07,0,0,0
110852856,10/14/18 9:07,0.2,0,0
277600246,10/14/18 8:47,0,0,-0.166666667
20442930,10/14/18 8:39,0.4,0,0
571535663,10/14/18 8:39,0.45,0,0
8.27515E+17,10/14/18 8:38,0,0,0
141841930,10/14/18 8:37,0.136363636,0,0
29459494,10/14/18 8:36,0,0,0
95021503,10/14/18 8:35,0.125,0,0
1.03884E+18,10/14/18 8:30,0,0,0
20097362,10/14/18 8:30,0.3,0,0
9.12025E+17,10/14/18 8:29,0,0,0
72552866,10/14/18 8:20,0.068181818,0,0
1.02417E+18,10/14/18 8:18,0,0,0
15732429,10/14/18 8:15,0,0,0
15732429,10/14/18 8:15,0,0,0
2598999181,10/14/18 8:15,0,0,0
7.90138E+17,10/14/18 8:11,0.136363636,0,0
15115280,10/14/18 8:02,0,0,0
171876624,10/14/18 7:58,0,0,-0.3
17084854,10/14/18 7:56,0,0,-0.3
1903263620,10/14/18 7:52,0.136363636,0,0
44569571,10/14/18 7:48,0,0,-0.3
2468468970,10/14/18 7:40,0,0,0
12962522,10/14/18 7:32,0,0,0
9.57115E+17,10/14/18 7:27,0,0,0
7.35891E+17,10/14/18 7:18,0,0,0
9.68966E+17,10/14/18 7:17,0,0,0
1513507705,10/14/18 7:15,0,0,0
1016560508,10/14/18 7:14,0.3,0,0
9.4798E+17,10/14/18 7:09,0.166666667,0,0
3230933960,10/14/18 7:08,0,0,-0.255555556
142549503,10/14/18 7:07,0,0,0
7.63065E+17,10/14/18 7:07,0,0,-0.181818182
7.31981E+17,10/14/18 7:04,0,0,0
14158037,10/14/18 7:04,0,0,0
371117885,10/14/18 7:04,0,0,0
1645876892,10/14/18 7:03,0,0,0
8.36113E+17,10/14/18 7:02,0,0,0
22473015,10/14/18 7:01,0,0,0
8.1938E+17,10/14/18 7:00,0,0,0
9.39144E+17,10/14/18 6:43,0,0,0
298663657,10/14/18 6:41,0,0,-0.133333333
9.87108E+17,10/14/18 6:40,0,0,-0.166666667
1018189610,10/14/18 6:39,0,0,-0.166666667
179298078,10/14/18 6:37,0,0,-0.255555556
8.45176E+17,10/14/18 6:34,0.7,0,0
9.55188E+17,10/14/18 6:34,0,0,-0.125
9.55188E+17,10/14/18 6:33,0,0,-0.1875
473682419,10/14/18 6:31,0.15,0,0
3177220224,10/14/18 6:29,0,0,0
30999491,10/14/18 6:26,0,0,-0.2
78151676,10/14/18 6:26,0.258333333,0,0
491196570,10/14/18 6:16,0,0,0
22858466,10/14/18 6:06,0,0,0
8.14483E+17,10/14/18 5:59,0,0,-0.166666667
37682804,10/14/18 5:57,0.4,0,0
393658106,10/14/18 5:55,0,0,-0.1
22319762,10/14/18 5:53,0,0,0
20891396,10/14/18 5:52,0,0,0
3383515091,10/14/18 5:51,0,0,0
3294866269,10/14/18 5:49,0.009090909,0,0
14173315,10/14/18 5:47,0,0,0
1246596348,10/14/18 5:46,0,0,0
1.05054E+18,10/14/18 5:46,0.5,0,0
399129934,10/14/18 5:45,0,0,0
416806929,10/14/18 5:45,0,0,0
7.92793E+17,10/14/18 5:45,0,0,-0.3
18383195,10/14/18 5:40,0,0,-0.166666667
53437988,10/14/18 5:39,0,0,-0.1
64948728,10/14/18 5:38,0.733333333,0,0
3177200475,10/14/18 5:35,0,0,0
8.61683E+17,10/14/18 5:34,0,0,0
7.77579E+17,10/14/18 5:32,0,0,-0.033333333
118922641,10/14/18 5:26,0.095238095,0,0
265156087,10/14/18 5:23,0.5,0,0
756865429,10/14/18 5:22,0,0,-0.4
313580985,10/14/18 5:18,0,0,0
1.02171E+18,10/14/18 5:16,0,0,-0.1
7.98705E+17,10/14/18 5:14,0,0,0
172041878,10/14/18 5:12,0.35,0,0
8.1798E+17,10/14/18 5:11,0,0,0
104612004,10/14/18 5:09,0.2,0,0
15115280,10/14/18 5:08,0,0,0
4265716492,10/14/18 5:08,0,0,0
2956059772,10/14/18 5:06,0,0,0
1081876256,10/14/18 5:05,0,0,0
7.54545E+17,10/14/18 4:59,0,0,-0.175
628806217,10/14/18 4:58,0,0,0
2993914076,10/14/18 4:57,0,0,-0.291666667
1.02171E+18,10/14/18 4:55,0,0,0
1.02605E+18,10/14/18 4:54,0,0,0
1.04879E+18,10/14/18 4:53,0,0,0
2260879404,10/14/18 4:51,0,0,0
35606154,10/14/18 4:50,0,0,0
1.03062E+18,10/14/18 4:50,0,0,0
63263764,10/14/18 4:48,0,0,0
363022285,10/14/18 4:48,0,0,0
8.96817E+17,10/14/18 4:47,0,0,0
762349027,10/14/18 4:46,0,0,0
2807802661,10/14/18 4:45,0,0,0
25730036,10/14/18 4:44,0.5,0,0
249907884,10/14/18 4:44,0,0,0
1.0362E+18,10/14/18 4:44,0.218181818,0,0
19870967,10/14/18 4:44,0,0,0
3429982923,10/14/18 4:43,0.25,0,0
9.89139E+17,10/14/18 4:43,0,0,0
23406261,10/14/18 4:41,0.2,0,0
18360419,10/14/18 4:41,0,0,0
618315974,10/14/18 4:40,0,0,0
